burrough,year,age,sex,people
10,2015,17,1,172
10,2015,18,1,177
10,2015,19,1,195
10,2015,20,1,170
10,2015,21,1,171
10,2015,22,1,165
10,2015,23,1,187
10,2015,24,1,177
10,2015,25,1,166
10,2015,26,1,181
10,2015,27,1,180
10,2015,28,1,212
10,2015,29,1,196
10,2015,30,1,210
10,2015,31,1,216
10,2015,32,1,202
10,2015,33,1,201
10,2015,34,1,226
10,2015,35,1,232
10,2015,36,1,195
10,2015,37,1,197
10,2015,38,1,210
10,2015,39,1,220
10,2015,40,1,233
10,2015,41,1,213
10,2015,42,1,180
10,2015,43,1,254
10,2015,44,1,208
10,2015,45,1,224
10,2015,46,1,235
10,2015,47,1,211
10,2015,48,1,205
10,2015,49,1,205
10,2015,50,1,206
10,2015,51,1,213
10,2015,52,1,184
10,2015,53,1,166
10,2015,54,1,183
10,2015,55,1,182
10,2015,56,1,165
10,2015,57,1,148
10,2015,58,1,152
10,2015,59,1,138
10,2015,60,1,130
10,2015,61,1,117
10,2015,62,1,119
10,2015,63,1,115
10,2015,64,1,112
10,2015,65,1,110
10,2015,66,1,108
10,2015,67,1,100
10,2015,68,1,102
10,2015,69,1,94
10,2015,70,1,96
10,2015,71,1,81
10,2015,72,1,84
10,2015,73,1,64
10,2015,74,1,52
10,2015,75,1,59
10,2015,76,1,45
10,2015,77,1,52
10,2015,78,1,50
10,2015,79,1,43
10,2015,80,1,41
10,2015,81,1,40
10,2015,82,1,38
10,2015,83,1,34
10,2015,84,1,42
10,2015,85,1,24
10,2015,86,1,30
10,2015,87,1,17
10,2015,88,1,16
10,2015,89,1,13
10,2015,90,1,18
10,2015,91,1,12
10,2015,92,1,10
10,2015,93,1,4
10,2015,94,1,3
10,2015,95,1,3
10,2015,96,1,1
10,2015,97,1,1
10,2015,98,1,1
10,2015,99,1,1
11,2015,0,1,233
11,2015,1,1,230
11,2015,2,1,227
11,2015,3,1,233
11,2015,4,1,242
11,2015,5,1,257
11,2015,6,1,235
11,2015,7,1,248
11,2015,8,1,233
11,2015,9,1,214
11,2015,10,1,215
11,2015,11,1,240
11,2015,12,1,240
11,2015,13,1,233
11,2015,14,1,240
11,2015,15,1,245
11,2015,16,1,256
11,2015,17,1,233
11,2015,18,1,263
11,2015,19,1,240
11,2015,20,1,227
11,2015,21,1,219
11,2015,22,1,219
11,2015,23,1,198
11,2015,24,1,207
11,2015,25,1,212
11,2015,26,1,190
11,2015,27,1,216
11,2015,28,1,199
11,2015,29,1,206
11,2015,30,1,224
11,2015,31,1,190
11,2015,32,1,200
11,2015,33,1,196
11,2015,34,1,176
11,2015,35,1,219
11,2015,36,1,231
11,2015,37,1,195
11,2015,38,1,217
11,2015,39,1,234
11,2015,40,1,242
11,2015,41,1,240
11,2015,42,1,236
11,2015,43,1,265
11,2015,44,1,284
11,2015,45,1,283
11,2015,46,1,282
11,2015,47,1,238
11,2015,48,1,272
11,2015,49,1,241
11,2015,50,1,228
11,2015,51,1,224
11,2015,52,1,217
11,2015,53,1,217
11,2015,54,1,222
11,2015,55,1,205
11,2015,56,1,195
11,2015,57,1,165
11,2015,58,1,161
11,2015,59,1,159
11,2015,60,1,170
11,2015,61,1,162
11,2015,62,1,171
11,2015,63,1,141
11,2015,64,1,142
11,2015,65,1,155
11,2015,66,1,148
11,2015,67,1,141
11,2015,68,1,166
11,2015,69,1,159
11,2015,70,1,153
11,2015,71,1,126
11,2015,72,1,114
11,2015,73,1,98
11,2015,74,1,93
11,2015,75,1,95
11,2015,76,1,84
11,2015,77,1,76
11,2015,78,1,68
11,2015,79,1,54
11,2015,80,1,49
11,2015,81,1,45
11,2015,82,1,46
11,2015,83,1,39
11,2015,84,1,38
11,2015,85,1,35
11,2015,86,1,23
11,2015,87,1,18
11,2015,88,1,17
11,2015,89,1,10
11,2015,90,1,14
11,2015,91,1,10
11,2015,92,1,10
11,2015,93,1,4
11,2015,94,1,2
11,2015,95,1,3
11,2015,96,1,3
11,2015,97,1,0
11,2015,98,1,0
11,2015,99,1,1
12,2015,0,1,390
12,2015,1,1,382
12,2015,2,1,374
12,2015,3,1,358
12,2015,4,1,321
12,2015,5,1,376
12,2015,6,1,381
12,2015,7,1,346
12,2015,8,1,301
12,2015,9,1,293
12,2015,10,1,289
12,2015,11,1,296
12,2015,12,1,265
12,2015,13,1,287
12,2015,14,1,272
12,2015,15,1,307
12,2015,16,1,280
12,2015,17,1,330
12,2015,18,1,285
12,2015,19,1,301
12,2015,20,1,297
12,2015,21,1,285
12,2015,22,1,338
12,2015,23,1,316
12,2015,24,1,301
12,2015,25,1,296
12,2015,26,1,361
12,2015,27,1,401
12,2015,28,1,420
12,2015,29,1,450
12,2015,30,1,423
12,2015,31,1,423
12,2015,32,1,413
12,2015,33,1,437
12,2015,34,1,405
12,2015,35,1,406
12,2015,36,1,415
12,2015,37,1,378
12,2015,38,1,383
12,2015,39,1,367
12,2015,40,1,412
12,2015,41,1,359
12,2015,42,1,370
12,2015,43,1,374
12,2015,44,1,378
12,2015,45,1,353
12,2015,46,1,360
12,2015,47,1,362
12,2015,48,1,361
12,2015,49,1,386
12,2015,50,1,327
12,2015,51,1,336
12,2015,52,1,325
12,2015,53,1,317
12,2015,54,1,302
12,2015,55,1,313
12,2015,56,1,264
12,2015,57,1,260
12,2015,58,1,295
12,2015,59,1,230
12,2015,60,1,229
12,2015,61,1,231
12,2015,62,1,220
12,2015,63,1,256
12,2015,64,1,242
12,2015,65,1,257
12,2015,66,1,241
12,2015,67,1,232
12,2015,68,1,233
12,2015,69,1,192
12,2015,70,1,190
12,2015,71,1,161
12,2015,72,1,149
12,2015,73,1,128
12,2015,74,1,131
12,2015,75,1,96
12,2015,76,1,108
12,2015,77,1,81
12,2015,78,1,88
12,2015,79,1,68
12,2015,80,1,62
12,2015,81,1,62
12,2015,82,1,67
12,2015,83,1,70
12,2015,84,1,63
12,2015,85,1,42
12,2015,86,1,42
12,2015,87,1,40
12,2015,88,1,37
12,2015,89,1,26
12,2015,90,1,19
12,2015,91,1,14
12,2015,92,1,14
12,2015,93,1,10
12,2015,94,1,10
12,2015,95,1,3
12,2015,96,1,1
12,2015,97,1,2
12,2015,98,1,1
12,2015,99,1,2
13,2015,0,1,369
13,2015,1,1,358
13,2015,2,1,347
13,2015,3,1,318
13,2015,4,1,382
13,2015,5,1,370
13,2015,6,1,354
13,2015,7,1,327
13,2015,8,1,330
13,2015,9,1,281
13,2015,10,1,308
13,2015,11,1,294
13,2015,12,1,251
13,2015,13,1,259
13,2015,14,1,282
13,2015,15,1,287
13,2015,16,1,255
13,2015,17,1,247
13,2015,18,1,263
13,2015,19,1,260
13,2015,20,1,272
13,2015,21,1,246
13,2015,22,1,270
13,2015,23,1,255
13,2015,24,1,266
13,2015,25,1,288
13,2015,26,1,273
13,2015,27,1,315
13,2015,28,1,363
13,2015,29,1,350
13,2015,30,1,342
13,2015,31,1,387
13,2015,32,1,324
13,2015,33,1,338
13,2015,34,1,377
13,2015,35,1,350
13,2015,36,1,354
13,2015,37,1,360
13,2015,38,1,418
13,2015,39,1,393
13,2015,40,1,388
13,2015,41,1,371
13,2015,42,1,380
13,2015,43,1,362
13,2015,44,1,365
13,2015,45,1,352
13,2015,46,1,356
13,2015,47,1,345
13,2015,48,1,354
13,2015,49,1,331
13,2015,50,1,337
13,2015,51,1,325
13,2015,52,1,289
13,2015,53,1,276
13,2015,54,1,326
13,2015,55,1,281
13,2015,56,1,267
13,2015,57,1,267
13,2015,58,1,249
13,2015,59,1,243
13,2015,60,1,246
13,2015,61,1,208
13,2015,62,1,182
13,2015,63,1,183
13,2015,64,1,170
13,2015,65,1,165
13,2015,66,1,178
13,2015,67,1,174
13,2015,68,1,202
13,2015,69,1,152
13,2015,70,1,173
13,2015,71,1,142
13,2015,72,1,132
13,2015,73,1,100
13,2015,74,1,110
13,2015,75,1,98
13,2015,76,1,90
13,2015,77,1,120
13,2015,78,1,102
13,2015,79,1,86
13,2015,80,1,95
13,2015,81,1,98
13,2015,82,1,109
13,2015,83,1,105
13,2015,84,1,81
13,2015,85,1,84
13,2015,86,1,71
13,2015,87,1,66
13,2015,88,1,63
13,2015,89,1,48
13,2015,90,1,38
13,2015,91,1,28
13,2015,92,1,16
13,2015,93,1,18
13,2015,94,1,13
13,2015,95,1,7
13,2015,96,1,5
13,2015,97,1,2
13,2015,98,1,1
13,2015,99,1,2
14,2015,0,1,343
14,2015,1,1,333
14,2015,2,1,322
14,2015,3,1,310
14,2015,4,1,317
14,2015,5,1,312
14,2015,6,1,359
14,2015,7,1,326
14,2015,8,1,326
14,2015,9,1,282
14,2015,10,1,289
14,2015,11,1,309
14,2015,12,1,276
14,2015,13,1,278
14,2015,14,1,272
14,2015,15,1,273
14,2015,16,1,251
14,2015,17,1,283
14,2015,18,1,265
14,2015,19,1,279
14,2015,20,1,261
14,2015,21,1,282
14,2015,22,1,285
14,2015,23,1,249
14,2015,24,1,282
14,2015,25,1,275
14,2015,26,1,280
14,2015,27,1,299
14,2015,28,1,325
14,2015,29,1,331
14,2015,30,1,321
14,2015,31,1,329
14,2015,32,1,320
14,2015,33,1,333
14,2015,34,1,329
14,2015,35,1,351
14,2015,36,1,363
14,2015,37,1,340
14,2015,38,1,344
14,2015,39,1,376
14,2015,40,1,353
14,2015,41,1,355
14,2015,42,1,387
14,2015,43,1,397
14,2015,44,1,339
14,2015,45,1,353
14,2015,46,1,351
14,2015,47,1,344
14,2015,48,1,343
14,2015,49,1,334
14,2015,50,1,337
14,2015,51,1,350
14,2015,52,1,294
14,2015,53,1,375
14,2015,54,1,289
14,2015,55,1,316
14,2015,56,1,318
14,2015,57,1,309
14,2015,58,1,270
14,2015,59,1,278
14,2015,60,1,250
14,2015,61,1,262
14,2015,62,1,235
14,2015,63,1,230
14,2015,64,1,224
14,2015,65,1,238
14,2015,66,1,252
14,2015,67,1,256
14,2015,68,1,236
14,2015,69,1,204
14,2015,70,1,216
14,2015,71,1,193
14,2015,72,1,138
14,2015,73,1,114
14,2015,74,1,140
14,2015,75,1,114
14,2015,76,1,128
14,2015,77,1,97
14,2015,78,1,110
14,2015,79,1,89
14,2015,80,1,78
14,2015,81,1,76
14,2015,82,1,87
14,2015,83,1,91
14,2015,84,1,72
14,2015,85,1,66
14,2015,86,1,55
14,2015,87,1,51
14,2015,88,1,50
14,2015,89,1,35
14,2015,90,1,38
14,2015,91,1,37
14,2015,92,1,23
14,2015,93,1,21
14,2015,94,1,12
14,2015,95,1,7
14,2015,96,1,7
14,2015,97,1,2
14,2015,98,1,4
14,2015,99,1,4
15,2015,0,1,313
15,2015,1,1,311
15,2015,2,1,311
15,2015,3,1,319
15,2015,4,1,334
15,2015,5,1,309
15,2015,6,1,308
15,2015,7,1,309
15,2015,8,1,300
15,2015,9,1,297
15,2015,10,1,311
15,2015,11,1,286
15,2015,12,1,313
15,2015,13,1,285
15,2015,14,1,271
15,2015,15,1,316
15,2015,16,1,276
15,2015,17,1,331
15,2015,18,1,287
15,2015,19,1,327
15,2015,20,1,302
15,2015,21,1,309
15,2015,22,1,292
15,2015,23,1,295
15,2015,24,1,280
15,2015,25,1,267
15,2015,26,1,288
15,2015,27,1,265
15,2015,28,1,278
15,2015,29,1,287
15,2015,30,1,260
15,2015,31,1,266
15,2015,32,1,273
15,2015,33,1,265
15,2015,34,1,240
15,2015,35,1,276
15,2015,36,1,254
15,2015,37,1,259
15,2015,38,1,307
15,2015,39,1,277
15,2015,40,1,278
15,2015,41,1,257
15,2015,42,1,276
15,2015,43,1,247
15,2015,44,1,285
15,2015,45,1,309
15,2015,46,1,296
15,2015,47,1,264
15,2015,48,1,274
15,2015,49,1,273
15,2015,50,1,287
15,2015,51,1,269
15,2015,52,1,271
15,2015,53,1,254
15,2015,54,1,277
15,2015,55,1,277
15,2015,56,1,281
15,2015,57,1,242
15,2015,58,1,245
15,2015,59,1,230
15,2015,60,1,212
15,2015,61,1,195
15,2015,62,1,198
15,2015,63,1,183
15,2015,64,1,157
15,2015,65,1,161
15,2015,66,1,169
15,2015,67,1,145
15,2015,68,1,165
15,2015,69,1,123
15,2015,70,1,134
15,2015,71,1,107
15,2015,72,1,88
15,2015,73,1,66
15,2015,74,1,62
15,2015,75,1,68
15,2015,76,1,53
15,2015,77,1,41
15,2015,78,1,34
15,2015,79,1,29
15,2015,80,1,35
15,2015,81,1,28
15,2015,82,1,34
15,2015,83,1,24
15,2015,84,1,28
15,2015,85,1,16
15,2015,86,1,12
15,2015,87,1,12
15,2015,88,1,14
15,2015,89,1,9
15,2015,90,1,9
15,2015,91,1,6
15,2015,92,1,7
15,2015,93,1,5
15,2015,94,1,5
15,2015,95,1,1
15,2015,96,1,0
15,2015,97,1,2
15,2015,98,1,1
15,2015,99,1,1
"",2015,0,1,12
"",2015,1,1,12
"",2015,2,1,11
"",2015,3,1,12
"",2015,4,1,13
"",2015,5,1,8
"",2015,6,1,9
"",2015,7,1,13
"",2015,8,1,5
"",2015,9,1,8
"",2015,10,1,9
"",2015,11,1,13
"",2015,12,1,8
"",2015,13,1,10
"",2015,14,1,10
"",2015,15,1,12
"",2015,16,1,11
"",2015,17,1,4
"",2015,18,1,13
"",2015,19,1,10
"",2015,20,1,15
"",2015,21,1,7
"",2015,22,1,13
"",2015,23,1,14
"",2015,24,1,7
"",2015,25,1,4
"",2015,26,1,10
"",2015,27,1,6
"",2015,28,1,6
"",2015,29,1,17
"",2015,30,1,3
"",2015,31,1,13
"",2015,32,1,9
"",2015,33,1,14
"",2015,34,1,5
"",2015,35,1,10
"",2015,36,1,16
"",2015,37,1,12
"",2015,38,1,15
"",2015,39,1,19
"",2015,40,1,8
"",2015,41,1,6
"",2015,42,1,16
"",2015,43,1,13
"",2015,44,1,14
"",2015,45,1,16
"",2015,46,1,19
"",2015,47,1,13
"",2015,48,1,11
"",2015,49,1,13
"",2015,50,1,13
"",2015,51,1,14
"",2015,52,1,16
"",2015,53,1,17
"",2015,54,1,20
"",2015,55,1,26
"",2015,56,1,13
"",2015,57,1,14
"",2015,58,1,18
"",2015,59,1,17
"",2015,60,1,15
"",2015,61,1,11
"",2015,62,1,16
"",2015,63,1,11
"",2015,64,1,5
"",2015,65,1,12
"",2015,66,1,9
"",2015,67,1,6
"",2015,68,1,10
"",2015,69,1,9
"",2015,70,1,12
"",2015,71,1,3
"",2015,72,1,10
"",2015,73,1,5
"",2015,74,1,6
"",2015,75,1,3
"",2015,76,1,5
"",2015,77,1,3
"",2015,78,1,4
"",2015,79,1,1
"",2015,80,1,0
"",2015,81,1,1
"",2015,82,1,4
"",2015,83,1,2
"",2015,84,1,0
"",2015,85,1,1
"",2015,86,1,1
"",2015,87,1,1
"",2015,88,1,1
"",2015,89,1,0
"",2015,90,1,1
"",2015,91,1,0
"",2015,92,1,0
"",2015,93,1,0
"",2015,94,1,0
"",2015,95,1,1
"",2015,96,1,0
"",2015,97,1,0
"",2015,98,1,0
"",2015,99,1,0
01,2015,0,1,503
01,2015,1,1,451
01,2015,2,1,405
01,2015,3,1,379
01,2015,4,1,335
01,2015,5,1,314
01,2015,6,1,273
01,2015,7,1,227
01,2015,8,1,231
01,2015,9,1,210
01,2015,10,1,194
01,2015,11,1,171
01,2015,12,1,178
01,2015,13,1,153
01,2015,14,1,176
01,2015,15,1,155
01,2015,16,1,190
01,2015,17,1,187
01,2015,18,1,218
01,2015,19,1,191
01,2015,20,1,227
01,2015,21,1,282
01,2015,22,1,390
01,2015,23,1,491
01,2015,24,1,681
01,2015,25,1,661
01,2015,26,1,666
01,2015,27,1,732
01,2015,28,1,774
01,2015,29,1,840
01,2015,30,1,841
01,2015,31,1,702
01,2015,32,1,680
01,2015,33,1,687
01,2015,34,1,694
01,2015,35,1,631
01,2015,36,1,540
01,2015,37,1,489
01,2015,38,1,458
01,2015,39,1,408
01,2015,40,1,375
01,2015,41,1,338
01,2015,42,1,353
01,2015,43,1,370
01,2015,44,1,273
01,2015,45,1,295
01,2015,46,1,231
01,2015,47,1,243
01,2015,48,1,235
01,2015,49,1,273
01,2015,50,1,225
01,2015,51,1,215
01,2015,52,1,221
01,2015,53,1,183
01,2015,54,1,192
01,2015,55,1,192
01,2015,56,1,207
01,2015,57,1,192
01,2015,58,1,187
01,2015,59,1,181
01,2015,60,1,175
01,2015,61,1,184
01,2015,62,1,154
01,2015,63,1,156
01,2015,64,1,141
01,2015,65,1,149
01,2015,66,1,134
01,2015,67,1,137
01,2015,68,1,122
01,2015,69,1,122
01,2015,70,1,92
01,2015,71,1,85
01,2015,72,1,67
01,2015,73,1,43
01,2015,74,1,59
01,2015,75,1,55
01,2015,76,1,56
01,2015,77,1,47
01,2015,78,1,40
01,2015,79,1,31
01,2015,80,1,38
01,2015,81,1,31
01,2015,82,1,34
01,2015,83,1,39
01,2015,84,1,37
01,2015,85,1,32
01,2015,86,1,27
01,2015,87,1,31
01,2015,88,1,38
01,2015,89,1,26
01,2015,90,1,21
01,2015,91,1,18
01,2015,92,1,22
01,2015,93,1,18
01,2015,94,1,14
01,2015,95,1,13
01,2015,96,1,6
01,2015,97,1,6
01,2015,98,1,5
01,2015,99,1,6
02,2015,0,1,497
02,2015,1,1,429
02,2015,2,1,371
02,2015,3,1,324
02,2015,4,1,274
02,2015,5,1,270
02,2015,6,1,232
02,2015,7,1,196
02,2015,8,1,198
02,2015,9,1,172
02,2015,10,1,154
02,2015,11,1,171
02,2015,12,1,116
02,2015,13,1,120
02,2015,14,1,122
02,2015,15,1,129
02,2015,16,1,173
02,2015,17,1,179
02,2015,18,1,190
02,2015,19,1,203
02,2015,20,1,184
02,2015,21,1,279
02,2015,22,1,463
02,2015,23,1,748
02,2015,24,1,989
02,2015,25,1,962
02,2015,26,1,918
02,2015,27,1,903
02,2015,28,1,983
02,2015,29,1,"1,163"
02,2015,30,1,"1,026"
02,2015,31,1,909
02,2015,32,1,805
02,2015,33,1,766
02,2015,34,1,722
02,2015,35,1,669
02,2015,36,1,565
02,2015,37,1,497
02,2015,38,1,420
02,2015,39,1,425
02,2015,40,1,410
02,2015,41,1,347
02,2015,42,1,383
02,2015,43,1,272
02,2015,44,1,300
02,2015,45,1,293
02,2015,46,1,248
02,2015,47,1,238
02,2015,48,1,255
02,2015,49,1,206
02,2015,50,1,231
02,2015,51,1,204
02,2015,52,1,212
02,2015,53,1,215
02,2015,54,1,181
02,2015,55,1,167
02,2015,56,1,191
02,2015,57,1,166
02,2015,58,1,189
02,2015,59,1,163
02,2015,60,1,194
02,2015,61,1,175
02,2015,62,1,153
02,2015,63,1,112
02,2015,64,1,138
02,2015,65,1,137
02,2015,66,1,132
02,2015,67,1,122
02,2015,68,1,110
02,2015,69,1,91
02,2015,70,1,118
02,2015,71,1,86
02,2015,72,1,74
02,2015,73,1,58
02,2015,74,1,54
02,2015,75,1,61
02,2015,76,1,47
02,2015,77,1,60
02,2015,78,1,45
02,2015,79,1,48
02,2015,80,1,52
02,2015,81,1,40
02,2015,82,1,50
02,2015,83,1,54
02,2015,84,1,47
02,2015,85,1,48
02,2015,86,1,45
02,2015,87,1,33
02,2015,88,1,45
02,2015,89,1,49
02,2015,90,1,40
02,2015,91,1,34
02,2015,92,1,36
02,2015,93,1,29
02,2015,94,1,26
02,2015,95,1,18
02,2015,96,1,12
02,2015,97,1,11
02,2015,98,1,11
02,2015,99,1,7
03,2015,0,1,397
03,2015,1,1,329
03,2015,2,1,273
03,2015,3,1,232
03,2015,4,1,200
03,2015,5,1,170
03,2015,6,1,148
03,2015,7,1,149
03,2015,8,1,126
03,2015,9,1,101
03,2015,10,1,100
03,2015,11,1,102
03,2015,12,1,100
03,2015,13,1,87
03,2015,14,1,71
03,2015,15,1,68
03,2015,16,1,105
03,2015,17,1,146
03,2015,18,1,128
03,2015,19,1,110
03,2015,20,1,125
03,2015,21,1,143
03,2015,22,1,254
03,2015,23,1,471
03,2015,24,1,641
03,2015,25,1,609
03,2015,26,1,661
03,2015,27,1,611
03,2015,28,1,828
03,2015,29,1,846
03,2015,30,1,914
03,2015,31,1,723
03,2015,32,1,636
03,2015,33,1,583
03,2015,34,1,569
03,2015,35,1,500
03,2015,36,1,429
03,2015,37,1,386
03,2015,38,1,331
03,2015,39,1,288
03,2015,40,1,317
03,2015,41,1,252
03,2015,42,1,277
03,2015,43,1,280
03,2015,44,1,213
03,2015,45,1,207
03,2015,46,1,208
03,2015,47,1,197
03,2015,48,1,182
03,2015,49,1,197
03,2015,50,1,164
03,2015,51,1,163
03,2015,52,1,140
03,2015,53,1,145
03,2015,54,1,140
03,2015,55,1,133
03,2015,56,1,150
03,2015,57,1,139
03,2015,58,1,135
03,2015,59,1,118
03,2015,60,1,126
03,2015,61,1,152
03,2015,62,1,118
03,2015,63,1,122
03,2015,64,1,104
03,2015,65,1,107
03,2015,66,1,118
03,2015,67,1,112
03,2015,68,1,99
03,2015,69,1,111
03,2015,70,1,92
03,2015,71,1,61
03,2015,72,1,85
03,2015,73,1,46
03,2015,74,1,69
03,2015,75,1,47
03,2015,76,1,46
03,2015,77,1,56
03,2015,78,1,31
03,2015,79,1,39
03,2015,80,1,40
03,2015,81,1,39
03,2015,82,1,40
03,2015,83,1,34
03,2015,84,1,39
03,2015,85,1,34
03,2015,86,1,36
03,2015,87,1,31
03,2015,88,1,29
03,2015,89,1,34
03,2015,90,1,33
03,2015,91,1,29
03,2015,92,1,26
03,2015,93,1,24
03,2015,94,1,17
03,2015,95,1,15
03,2015,96,1,10
03,2015,97,1,9
03,2015,98,1,5
03,2015,99,1,8
04,2015,0,1,312
04,2015,1,1,254
04,2015,2,1,206
04,2015,3,1,161
04,2015,4,1,143
04,2015,5,1,129
04,2015,6,1,117
04,2015,7,1,130
04,2015,8,1,86
04,2015,9,1,95
04,2015,10,1,79
04,2015,11,1,87
04,2015,12,1,81
04,2015,13,1,60
04,2015,14,1,55
04,2015,15,1,87
04,2015,16,1,92
04,2015,17,1,128
04,2015,18,1,92
04,2015,19,1,146
04,2015,20,1,140
04,2015,21,1,200
04,2015,22,1,318
04,2015,23,1,606
04,2015,24,1,900
04,2015,25,1,745
04,2015,26,1,731
04,2015,27,1,698
04,2015,28,1,773
04,2015,29,1,819
04,2015,30,1,720
04,2015,31,1,584
04,2015,32,1,487
04,2015,33,1,510
04,2015,34,1,441
04,2015,35,1,402
04,2015,36,1,382
04,2015,37,1,292
04,2015,38,1,238
04,2015,39,1,259
04,2015,40,1,249
04,2015,41,1,226
04,2015,42,1,226
04,2015,43,1,238
04,2015,44,1,196
04,2015,45,1,183
04,2015,46,1,168
04,2015,47,1,176
04,2015,48,1,164
04,2015,49,1,158
04,2015,50,1,150
04,2015,51,1,163
04,2015,52,1,169
04,2015,53,1,133
04,2015,54,1,124
04,2015,55,1,145
04,2015,56,1,151
04,2015,57,1,131
04,2015,58,1,134
04,2015,59,1,126
04,2015,60,1,102
04,2015,61,1,136
04,2015,62,1,122
04,2015,63,1,129
04,2015,64,1,102
04,2015,65,1,129
04,2015,66,1,103
04,2015,67,1,122
04,2015,68,1,126
04,2015,69,1,107
04,2015,70,1,99
04,2015,71,1,75
04,2015,72,1,71
04,2015,73,1,58
04,2015,74,1,72
04,2015,75,1,79
04,2015,76,1,45
04,2015,77,1,46
04,2015,78,1,38
04,2015,79,1,46
04,2015,80,1,42
04,2015,81,1,49
04,2015,82,1,33
04,2015,83,1,41
04,2015,84,1,44
04,2015,85,1,29
04,2015,86,1,24
04,2015,87,1,30
04,2015,88,1,39
04,2015,89,1,34
04,2015,90,1,36
04,2015,91,1,29
04,2015,92,1,26
04,2015,93,1,24
04,2015,94,1,20
04,2015,95,1,15
04,2015,96,1,11
04,2015,97,1,11
04,2015,98,1,6
04,2015,99,1,11
05,2015,0,1,400
05,2015,1,1,335
05,2015,2,1,280
05,2015,3,1,219
05,2015,4,1,212
05,2015,5,1,186
05,2015,6,1,168
05,2015,7,1,151
05,2015,8,1,154
05,2015,9,1,134
05,2015,10,1,135
05,2015,11,1,130
05,2015,12,1,115
05,2015,13,1,117
05,2015,14,1,121
05,2015,15,1,120
05,2015,16,1,150
05,2015,17,1,211
05,2015,18,1,204
05,2015,19,1,213
05,2015,20,1,245
05,2015,21,1,263
05,2015,22,1,527
05,2015,23,1,802
05,2015,24,1,"1,140"
05,2015,25,1,974
05,2015,26,1,945
05,2015,27,1,896
05,2015,28,1,978
05,2015,29,1,"1,039"
05,2015,30,1,985
05,2015,31,1,755
05,2015,32,1,683
05,2015,33,1,618
05,2015,34,1,540
05,2015,35,1,538
05,2015,36,1,452
05,2015,37,1,387
05,2015,38,1,371
05,2015,39,1,372
05,2015,40,1,368
05,2015,41,1,292
05,2015,42,1,348
05,2015,43,1,313
05,2015,44,1,309
05,2015,45,1,295
05,2015,46,1,322
05,2015,47,1,289
05,2015,48,1,289
05,2015,49,1,292
05,2015,50,1,297
05,2015,51,1,299
05,2015,52,1,301
05,2015,53,1,285
05,2015,54,1,300
05,2015,55,1,296
05,2015,56,1,303
05,2015,57,1,292
05,2015,58,1,258
05,2015,59,1,257
05,2015,60,1,285
05,2015,61,1,252
05,2015,62,1,274
05,2015,63,1,277
05,2015,64,1,281
05,2015,65,1,252
05,2015,66,1,269
05,2015,67,1,280
05,2015,68,1,308
05,2015,69,1,246
05,2015,70,1,272
05,2015,71,1,257
05,2015,72,1,176
05,2015,73,1,165
05,2015,74,1,151
05,2015,75,1,156
05,2015,76,1,162
05,2015,77,1,141
05,2015,78,1,106
05,2015,79,1,122
05,2015,80,1,101
05,2015,81,1,92
05,2015,82,1,90
05,2015,83,1,102
05,2015,84,1,106
05,2015,85,1,87
05,2015,86,1,94
05,2015,87,1,82
05,2015,88,1,69
05,2015,89,1,66
05,2015,90,1,68
05,2015,91,1,59
05,2015,92,1,56
05,2015,93,1,41
05,2015,94,1,44
05,2015,95,1,31
05,2015,96,1,21
05,2015,97,1,15
05,2015,98,1,9
05,2015,99,1,30
06,2015,0,1,231
06,2015,1,1,219
06,2015,2,1,207
06,2015,3,1,212
06,2015,4,1,196
06,2015,5,1,235
06,2015,6,1,187
06,2015,7,1,203
06,2015,8,1,205
06,2015,9,1,184
06,2015,10,1,161
06,2015,11,1,164
06,2015,12,1,178
06,2015,13,1,157
06,2015,14,1,163
06,2015,15,1,127
06,2015,16,1,131
06,2015,17,1,145
06,2015,18,1,137
06,2015,19,1,155
06,2015,20,1,167
06,2015,21,1,158
06,2015,22,1,167
06,2015,23,1,170
06,2015,24,1,156
06,2015,25,1,194
06,2015,26,1,226
06,2015,27,1,245
06,2015,28,1,259
06,2015,29,1,264
06,2015,30,1,283
06,2015,31,1,266
06,2015,32,1,246
06,2015,33,1,256
06,2015,34,1,292
06,2015,35,1,258
06,2015,36,1,245
06,2015,37,1,224
06,2015,38,1,233
06,2015,39,1,252
06,2015,40,1,257
06,2015,41,1,213
06,2015,42,1,245
06,2015,43,1,222
06,2015,44,1,239
06,2015,45,1,215
06,2015,46,1,226
06,2015,47,1,222
06,2015,48,1,209
06,2015,49,1,224
06,2015,50,1,240
06,2015,51,1,214
06,2015,52,1,204
06,2015,53,1,204
06,2015,54,1,231
06,2015,55,1,225
06,2015,56,1,214
06,2015,57,1,190
06,2015,58,1,226
06,2015,59,1,229
06,2015,60,1,205
06,2015,61,1,231
06,2015,62,1,211
06,2015,63,1,210
06,2015,64,1,210
06,2015,65,1,178
06,2015,66,1,197
06,2015,67,1,212
06,2015,68,1,221
06,2015,69,1,211
06,2015,70,1,221
06,2015,71,1,159
06,2015,72,1,142
06,2015,73,1,114
06,2015,74,1,120
06,2015,75,1,137
06,2015,76,1,126
06,2015,77,1,88
06,2015,78,1,101
06,2015,79,1,86
06,2015,80,1,89
06,2015,81,1,84
06,2015,82,1,104
06,2015,83,1,71
06,2015,84,1,83
06,2015,85,1,74
06,2015,86,1,82
